"purchase_date","item_id","item_name","quantity","total_price","promo_id","promo_name","price_deduction","price_after_promo"
"2022-12-20",400,"VENTOLIN 2.5MG NEBULES 4`S/SALBUTAMOL/ASMA/SESAK NAFAS",2,104000,5,"END_YEAR",15000,89000
"2022-12-20",430,"PARIET 20 MG BOX 14 TABLET",1,269425,2,"GRATIS_ONGKIR",5000,264425
"2022-12-20",111,"Paket komputer Kasir full set",1,3550000,NULL,NULL,NULL,NULL
"2022-12-20",207,"Jaket Rompi Vest Parasut - Rompi Bikers - Rompi Motor - Rompi Tebal - Green Army, L",3,390000,2,"GRATIS_ONGKIR",5000,385000
"2022-12-20",232,"jaket shopeefood - M",3,195000,5,"END_YEAR",15000,180000
"2022-12-20",29,"alat pembuka kaleng / can opener / alat pembuka botol / bukaan kaleng",1,35000,2,"GRATIS_ONGKIR",5000,30000
"2022-12-20",359,"Ros All Day The Realest Lightweight Essence Cushion - Beige",1,145000,NULL,NULL,NULL,NULL
"2022-12-20",396,"LO HAN KUO INFUSION / MINUMAN PENYEGAR/ PANAS DALAM / BATUK",3,73500,2,"GRATIS_ONGKIR",5000,68500
"2022-12-20",364,"LT Pro Smooth Corrector Cream Foundation - Yellow Orange",1,150000,2,"GRATIS_ONGKIR",5000,145000
"2022-12-20",122,"Laser Pointer Pen Wireless Presenter voice control 50m page turning - battery",2,256000,5,"END_YEAR",15000,241000
"2022-12-20",321,"Emina Daily Matte Loose Powder 20 g - Bedak Tabur Matte Oil Control - Natural Beige",1,29640,5,"END_YEAR",15000,14640
"2022-12-20",41,"Timbangan Digital Presisi Kue Dapur Bahan Kitchen Scale Elektrik 10kg - TANPA Baterai",2,46400,5,"END_YEAR",15000,31400
"2022-12-20",137,"Baseus Wireless Orange Dot Pointer Laser Merah Presentasi Kerja Kantor - GREY",1,169000,NULL,NULL,NULL,NULL
"2022-12-20",271,"KOTAK CARDIE RAJUT Outerwear Cardigan Rajut Helen Premium OOTD Remaja - Hitam, all size",1,44000,2,"GRATIS_ONGKIR",5000,39000
"2022-12-20",96,"Deli Paper Shredder Penghancur Kertas Manual A4 Uk 4 Liter 9935",1,231000,NULL,NULL,NULL,NULL
"2022-12-20",294,"SWEPO Hoodie Jumper Everyday SWEPO Series Size S - XXXL - SAGE GREEN,XXL",1,98500,2,"GRATIS_ONGKIR",5000,93500
"2022-12-20",202,"Jaket pria kantor formal casual TRENDY - Abu-abu, S",3,390000,2,"GRATIS_ONGKIR",5000,385000
"2022-12-20",429,"ALLOPURINOL HEXPHARM 100 MG BOX 100 TABLET",3,54561,5,"END_YEAR",15000,39561
"2022-12-20",89,"Mesin Label Harga Alat Tembak joyko MX 5500 M / 1 baris /price - GUN XEHO LABEL",3,192060,2,"GRATIS_ONGKIR",5000,187060
"2022-12-20",219,"BOSTON VEST DENIM JACKET DARK INDIGO - S",1,239400,NULL,NULL,NULL,NULL
"2022-12-20",302,"YOU NoutriWear+ Airy Fit Loose Powder - Classic Ivory",1,65700,2,"GRATIS_ONGKIR",5000,60700
"2022-12-20",342,"Bedak Tabur Marcks Klasik 40 gram - Cream",1,11990,2,"GRATIS_ONGKIR",5000,6990
"2022-12-20",317,"SOMETHINC Copy Paste Breathable Mesh Cushion SPF 33 PA++ - Serene Refill",3,296250,5,"END_YEAR",15000,281250
"2022-12-20",202,"Jaket pria kantor formal casual TRENDY - Abu-abu, S",1,130000,5,"END_YEAR",15000,115000
"2022-12-20",434,"SCABIMITE CREAM 30GR",3,215100,NULL,NULL,NULL,NULL
"2022-12-20",329,"MOP - Anti Cakey Lock and Smooth Gripping Primer",3,537000,2,"GRATIS_ONGKIR",5000,532000
"2022-12-20",221,"Hoodie Jumper Jaket Sweater Polos Unisex - Abu Muda",3,168000,2,"GRATIS_ONGKIR",5000,163000
"2022-12-20",16,"Lalulaku Timbangan Mini Digital Kopi Emas Bumbu Dapur / Scale 3KG 0,1g",3,129000,2,"GRATIS_ONGKIR",5000,124000
"2022-12-20",108,"Cetak Kartu Nama 2 Sisi - Art Carton 190g, Tanpa Laminasi",2,47000,NULL,NULL,NULL,NULL
"2022-12-20",184,"House of Smith Jacket - Lasket Black 2 - 2XL",2,448000,2,"GRATIS_ONGKIR",5000,443000
"2022-12-20",227,"CHESS OUTER CARDIGAN MSMO - Putih",3,315000,5,"END_YEAR",15000,300000
"2022-12-20",389,"STERIMAR BABY NASAL SPRAY 50ML / BAYI / OBAT BAYI / BATUK / FLU",2,319200,NULL,NULL,NULL,NULL
"2022-12-20",167,"MSMO Bram Cardigan Pria / Outer Cowo - BW, M",2,318000,NULL,NULL,NULL,NULL
"2022-12-20",49,"Regulator Gas Quantum QRL 03",1,64000,5,"END_YEAR",15000,49000
"2022-12-20",3,"Timbangan Dapur Digital Waterproof Kitchen Scale Premium 10Kg/1Gr",2,330000,NULL,NULL,NULL,NULL
"2022-12-20",82,"Tissor T1100L Mesin Penghitung Uang - Alat Hitung Uang Money Counter - T1100L-Red",1,1099900,5,"END_YEAR",15000,1084900
"2022-12-20",341,"O.TWO.O Pore Invisible Soft Matte Focus Makeup Base Primer Cream",3,159000,2,"GRATIS_ONGKIR",5000,154000
"2022-12-20",166,"Rompi Kain Katun Pria - Rompi lapangan - Rompi outdoor Murah - Khaki, L",2,139000,NULL,NULL,NULL,NULL
"2022-12-20",184,"House of Smith Jacket - Lasket Black 2 - 2XL",1,224000,5,"END_YEAR",15000,209000
"2022-12-21",357,"STUDIO TROPIK BB Size DreamSetter Pollution Protection Make-up Setting",3,177000,2,"GRATIS_ONGKIR",5000,172000
"2022-12-21",337,"BNB barenbliss Korean Bloomatte True Beauty Inside Cushion - 01 Light Petal",1,135100,5,"END_YEAR",15000,120100
"2022-12-21",65,"MIYAKO Pompa Galon Air Rechargeable AWD-200 - Hitam",2,119800,2,"GRATIS_ONGKIR",5000,114800
"2022-12-21",243,"POCKET LONG COAT BLAZER KOREA/CARDIGAN WANITA SCUBA PREMIUM/NIKITA - Hitam, KANTONG DEPAN",1,99999,NULL,NULL,NULL,NULL
"2022-12-21",374,"O.TWO.O Makeup Blush Stick Hydrating Gloss Lip & Cheek 6 Colors Beauty - 05 OBSESSED",2,106000,NULL,NULL,NULL,NULL
"2022-12-21",129,"Kartu RFID 13,56 MHz S50 1K / M1fare compatible",3,5010,5,"END_YEAR",15000,0
"2022-12-21",35,"PHILIPS ADD4948 Dispenser Galon Bawah | ADD 4948",3,5491530,5,"END_YEAR",15000,5476530
"2022-12-21",182,"Aerostreet Crewneck Polos Gelap Sweater Sweatshirt NAAAA - Navy, L",1,119900,5,"END_YEAR",15000,104900
"2022-12-21",47,"Pompa Galon Air Minum Elektrik Led - Dispenser Air Minum",3,66000,5,"END_YEAR",15000,51000
"2022-12-21",9,"Starcam Regulator Gas LPG Meter SC-23M Tekanan Rendah",2,207800,2,"GRATIS_ONGKIR",5000,202800
"2022-12-21",420,"VALENOR 2 TAB 1X2`S/LEVONOGERSTROL/KONTRASEPSI DARURAT/KB",1,18455,5,"END_YEAR",15000,3455
"2022-12-21",450,"Cream Obat Prosiasis Eksim Siku Kepala Gatal Ampuh",3,525000,NULL,NULL,NULL,NULL
"2022-12-21",131,"SOFTCASE LAPTOP 14 15.6 INCH SLEEVE SARUNG NOTEBOOK COVER MACBOOK - Maroon",3,179700,5,"END_YEAR",15000,164700
"2022-12-21",431,"NaCl 500 ml ( Sodium Chloride Solution for infusion 0.9% ) [BOTOL]",2,18400,5,"END_YEAR",15000,3400
"2022-12-21",244,"CARDIGAN PREMIUM HOT BERSHKA WANITA PREMIUM KNIT - CARDIGAN WANITA - MUSTARD",3,148500,NULL,NULL,NULL,NULL
"2022-12-21",8,"Starco Pompa Air Galon Elektrik Dispenser Rechargeable USB J3 - Stand Hitam",1,59000,NULL,NULL,NULL,NULL
"2022-12-21",393,"NORVASK 5MG TABLET 10'S/AMLODIPINE/DARAH TINGGI/HIPERTENSI",3,212400,5,"END_YEAR",15000,197400
"2022-12-21",206,"Cotton Goods Jacket Parka Parasut - ARMY, L",3,569700,2,"GRATIS_ONGKIR",5000,564700
"2022-12-21",346,"Wardah Everyday Luminous Liquid Foundation 35 ml - Natural",3,110925,NULL,NULL,NULL,NULL
"2022-12-21",336,"MAKE OVER Powerstay 24H Weightless Liquid Foundation 40ml - Foundation - W30 Creme Beige",1,147420,2,"GRATIS_ONGKIR",5000,142420
"2022-12-21",7,"Timbangan Dapur Mangkok / Timbangan Digital - Digital Electronic Kitch",3,89700,NULL,NULL,NULL,NULL
"2022-12-21",363,"Inez Refill Precious Powdery Cake /PPC / Two Way Cake  Natural 01",3,146880,NULL,NULL,NULL,NULL
"2022-12-21",251,"CARDIGAN RAJUT LONG KNIT JUMBO XL-XXL CARDY PREMIUM JUMBO - MAROON",2,139800,2,"GRATIS_ONGKIR",5000,134800
"2022-12-21",325,"PIGEON Compact Powder + UV Protection Refill / Bedak Remaja - UV NATURAL",1,27000,NULL,NULL,NULL,NULL
"2022-12-21",363,"Inez Refill Precious Powdery Cake /PPC / Two Way Cake  Natural 01",1,48960,NULL,NULL,NULL,NULL
"2022-12-21",181,"jaket ojol gr3@b standar",2,225900,NULL,NULL,NULL,NULL
"2022-12-21",350,"Studio Tropik: Balance Priming Water - 150 ml",2,168300,2,"GRATIS_ONGKIR",5000,163300
"2022-12-21",228,"Outer Sweater Cardigan Fashionable Baju Atasan Wanita Import - Arowood, M",1,97000,NULL,NULL,NULL,NULL
"2022-12-21",373,"MAKE OVER Powerstay Total Cover Matte Cream Foundation 12 g - N50 Tan",2,124000,2,"GRATIS_ONGKIR",5000,119000
"2022-12-21",438,"CANDESARTAN OGB DEXA MEDICA 16 MG BOX 30 TABLET",2,66686,NULL,NULL,NULL,NULL
"2022-12-21",113,"Mesin Laminating A4 / F4 ( 230 mm ) 822 Fitur Combo Laminating + Paper",3,555000,2,"GRATIS_ONGKIR",5000,550000
"2022-12-21",61,"Pompa sirup monin 8 ml, syrup pump, pompa syrup, pompa botol sirup - Hitam",2,19800,NULL,NULL,NULL,NULL
"2022-12-21",425,"VALENOR 2 TAB 1X2`S",2,36910,5,"END_YEAR",15000,21910
"2022-12-21",55,"Timbangan Dapur Mangkok 10KG / Timbangan Digital Kitchen Scale 10KG",1,31000,NULL,NULL,NULL,NULL
"2022-12-21",385,"LOHANKUO / LO HAN KUO INFUSION PEREDA PANAS DALAM TERMURAH TERLARIS",1,19900,NULL,NULL,NULL,NULL
"2022-12-21",285,"JAKET PARKA BB - JAKET PARKA BOLAK BALIK WANITA - Navy maroon, L",2,156000,2,"GRATIS_ONGKIR",5000,151000
"2022-12-21",65,"MIYAKO Pompa Galon Air Rechargeable AWD-200 - Hitam",1,59900,NULL,NULL,NULL,NULL
"2022-12-21",253,"Blazer Wanita / Blazer Big Size / Blazer Eta - Abu-abu",1,49400,2,"GRATIS_ONGKIR",5000,44400
"2022-12-21",138,"kartu absensi / absen polos",1,17500,NULL,NULL,NULL,NULL
"2022-12-21",213,"Rompi Motor Polos X Urband A316 - Marun, M",1,85000,5,"END_YEAR",15000,70000
"2022-12-21",412,"obat luka diabetes luka bakar Koreng eksim Myrhax Salep Isi 20 gr",2,50000,5,"END_YEAR",15000,35000
"2022-12-21",68,"KARET GAS/Seal Karet Tabung Alat Pengaman Gas LPG Klep Tabung Silicon",1,3300,5,"END_YEAR",15000,0
"2022-12-21",394,"ZESTMAG Madu Herbal Obat Maag, GERD Asam Lambung, Madu Magh Pencernaan",2,290000,5,"END_YEAR",15000,275000
"2022-12-22",249,"Aerostreet Hoodie Polos Gelap Hoodie Sweater Jumper MAAAA - Hitam, XS",1,129900,5,"END_YEAR",15000,114900
"2022-12-22",120,"Kartu Proximity RFID EM Card 125KHz",2,3380,2,"GRATIS_ONGKIR",5000,0
"2022-12-22",156,"House of Smith Jacket - Ketlar 2 - XL",1,185000,5,"END_YEAR",15000,170000
"2022-12-22",171,"rompi terbaru , rompi anti angin , rompi motor , rompi original - S, Hitam",3,450000,2,"GRATIS_ONGKIR",5000,445000
"2022-12-22",143,"Deli Mesin Absen Sidik Jari 1000 kapasitas bahasa indonesia E3960",1,480000,5,"END_YEAR",15000,465000
"2022-12-22",108,"Cetak Kartu Nama 2 Sisi - Art Carton 190g, Tanpa Laminasi",3,70500,NULL,NULL,NULL,NULL
"2022-12-22",231,"DUMA - RAMI CARDI GREEN - Size 1",3,1950000,5,"END_YEAR",15000,1935000
"2022-12-22",105,"Kartu Nama 2 Sisi Dengan Laminating - GLOSSY, PTG LANCIP",2,119998,5,"END_YEAR",15000,104998
"2022-12-22",253,"Blazer Wanita / Blazer Big Size / Blazer Eta - Abu-abu",1,49400,NULL,NULL,NULL,NULL
"2022-12-22",261,"ECINOS: Oversized Blazer Set - Beige, Blazer only",3,597000,NULL,NULL,NULL,NULL
"2022-12-22",254,"TURTLENECK (kerah keriting) Baju Rajut Halus Kaos Import Wanita Lengan - Cream",2,138000,5,"END_YEAR",15000,123000
"2022-12-22",84,"Deli Laser Pointer Wireless alat presentasi berbentuk pen 30m 2802 - Hitam",2,214000,2,"GRATIS_ONGKIR",5000,209000
"2022-12-22",305,"MAKE OVER Powerstay Matte Powder Foundation 12 g - Bedak Padat - C31 Pink Beige",2,299300,NULL,NULL,NULL,NULL
"2022-12-22",78,"Paket Mesin Kasir Android Tablet/Tab - TINGGAL PAKAI - Tab71/4+Tab, CAFE/RESTO",2,1796000,2,"GRATIS_ONGKIR",5000,1791000
"2022-12-22",18,"MIYAKO Dispenser Panas & Normal WD-185H",3,375000,NULL,NULL,NULL,NULL
"2022-12-22",99,"Money Detector model 318 biru Lampu UV deteksi uang palsu Pengecek - Bohlam",2,128000,NULL,NULL,NULL,NULL
"2022-12-22",348,"Madame Gie Halographic 2-in-1 Highlighter & Contour Stick - 01 Starlight",2,64000,NULL,NULL,NULL,NULL
"2022-12-22",197,"X Urband Absolute Jaket Varsity Waterproof Baseball Bordir A218 - NAVY, M",1,125000,5,"END_YEAR",15000,110000
"2022-12-22",275,"KAOS Rajut Wanita Turtleneck Full Leher Ecer - DUSTY PINK",2,109630,5,"END_YEAR",15000,94630
"2022-12-22",4,"Timbangan Kopi 3Kg / 0.1Gr Digital Timer V60 Drip Coffee Scale Premium",3,447000,5,"END_YEAR",15000,432000
"2022-12-22",203,"Vest Rompi Jas Pria Formal Kerja Kantor Premium High Quality - Hitam, XXL",1,169000,2,"GRATIS_ONGKIR",5000,164000
"2022-12-22",80,"PANDA PRJ-335 CASH DRAWER/LACI KASIR RJ11 TO POS PRINTER THERMAL",3,1125000,2,"GRATIS_ONGKIR",5000,1120000
"2022-12-22",432,"Callusol 10ml / obat kapalan / obat kutil / obat kulit mengeras",1,31000,5,"END_YEAR",15000,16000
"2022-12-22",234,"ALEXA BLAZER MSMO - soft mint(roma)",1,139000,5,"END_YEAR",15000,124000
"2022-12-22",414,"Black Garlic 250gram Jumbo (Tunggal/Lanang)",2,160000,NULL,NULL,NULL,NULL
"2022-12-22",2,"Pencetan Pompa Galon Elektrik Recharge Usb",3,75000,2,"GRATIS_ONGKIR",5000,70000
"2022-12-22",269,"Jaket wanita zipper fleece peach polos sansscollection - peach, M",2,124800,2,"GRATIS_ONGKIR",5000,119800
"2022-12-22",146,"Joyko Price Labeller 1 BARIS / Alat Label Harga Cetak Lebel MX-5500M",3,125970,5,"END_YEAR",15000,110970
"2022-12-22",100,"RF Wireless Presenter Laser Pointer Presentasi Remote Control 2,4 GHz",2,95776,5,"END_YEAR",15000,80776
"2022-12-22",244,"CARDIGAN PREMIUM HOT BERSHKA WANITA PREMIUM KNIT - CARDIGAN WANITA - MUSTARD",3,148500,NULL,NULL,NULL,NULL
"2022-12-22",404,"OBAT BATUK IBU DAN ANAK 300 ml / NIN JIOM PEI PA KOA / OBIDA 300 ml",2,139800,NULL,NULL,NULL,NULL
"2022-12-22",1,"mesin ro 500gpd 12step alkaline+uv ultraviolet",3,8550000,2,"GRATIS_ONGKIR",5000,8545000
"2022-12-22",395,"REGROU FORTE 30 ML/MINOXIDIL/KEBOTAKAN/PENUMBUH RAMBUT",3,337500,2,"GRATIS_ONGKIR",5000,332500
"2022-12-22",234,"ALEXA BLAZER MSMO - soft mint(roma)",3,417000,5,"END_YEAR",15000,402000
"2022-12-22",144,"Deli Laser Pointer Pen Pointer Presentasi 650 NM 3933",3,144000,5,"END_YEAR",15000,129000
"2022-12-22",359,"Ros All Day The Realest Lightweight Essence Cushion - Beige",1,145000,NULL,NULL,NULL,NULL
"2022-12-23",113,"Mesin Laminating A4 / F4 ( 230 mm ) 822 Fitur Combo Laminating + Paper",1,185000,5,"END_YEAR",15000,170000
"2022-12-23",70,"karet Seal Tabung gas LPG SNI Ball isi 1000pcs",2,120000,5,"END_YEAR",15000,105000
"2022-12-23",143,"Deli Mesin Absen Sidik Jari 1000 kapasitas bahasa indonesia E3960",2,960000,NULL,NULL,NULL,NULL
"2022-12-23",261,"ECINOS: Oversized Blazer Set - Beige, Blazer only",2,398000,5,"END_YEAR",15000,383000
"2022-12-23",268,"CARDIGAN BRUKAT || OUTER BRUKAT LENGAN BALON - Coksu",3,119700,5,"END_YEAR",15000,104700
"2022-12-23",195,"JAKET OUTDOOR PRIA JAKET MOTOR ANTI AIR JAKET MILITER FASHION PRIA - hijau army, M",2,238000,NULL,NULL,NULL,NULL
"2022-12-23",143,"Deli Mesin Absen Sidik Jari 1000 kapasitas bahasa indonesia E3960",1,480000,2,"GRATIS_ONGKIR",5000,475000
"2022-12-23",335,"Skintific Cover All Perfect Cushion SPF 35 PA+++Foundation Flawless - Ivory- Refill",2,274000,2,"GRATIS_ONGKIR",5000,269000
"2022-12-23",250,"Sweater Hoodie XXL AE Oversize Hodie Wanita Jumbo Oversized Terbaru - Burgundy, XXL",3,170700,5,"END_YEAR",15000,155700
"2022-12-23",144,"Deli Laser Pointer Pen Pointer Presentasi 650 NM 3933",3,144000,NULL,NULL,NULL,NULL
"2022-12-23",340,"MAKE OVER POWERSTAY Color Correcting Primer 25 ml - Makeup Primer - Green",2,152000,5,"END_YEAR",15000,137000
"2022-12-23",52,"Sanken Dispenser Galon Bawah HWD 520 IC HWD-520IC",3,4245000,NULL,NULL,NULL,NULL
"2022-12-23",412,"obat luka diabetes luka bakar Koreng eksim Myrhax Salep Isi 20 gr",3,75000,2,"GRATIS_ONGKIR",5000,70000
"2022-12-23",296,"Blazer Kerja Wanita Formal Lengan Panjang Hitam High Quality - Abu, S",3,195000,5,"END_YEAR",15000,180000
"2022-12-23",229,"CARDIGAN OVERSIZE Wanita Polos KEINO Outer Kardigan Lengan Panjang - Grey",3,141000,5,"END_YEAR",15000,126000
"2022-12-23",14,"Lalulaku Timbangan Buah Digital Scale Double Computing 40kg",1,218000,NULL,NULL,NULL,NULL
"2022-12-23",349,"PINKFLASH OhMyBreath Liquid Concealer Tahan Air Tahan Lama PFF04 - 1",1,22900,2,"GRATIS_ONGKIR",5000,17900
"2022-12-23",58,"Refill Pureit Germkill Kit 3000 L Pure It Germ Kill GKK Classic 3000L",2,898000,5,"END_YEAR",15000,883000
"2022-12-23",380,"Royalmix Kapsul Kutuk Albumin Ekstrak Ikan Gabus utk Luka cepat sembuh",2,460000,2,"GRATIS_ONGKIR",5000,455000
"2022-12-23",431,"NaCl 500 ml ( Sodium Chloride Solution for infusion 0.9% ) [BOTOL]",3,27600,NULL,NULL,NULL,NULL
"2022-12-23",440,"Sanmol 120 mg/5 ml Sirup 60 ml (Demam, Nyeri)",2,31400,NULL,NULL,NULL,NULL
"2022-12-23",130,"Labeller / Alat Label Harga Joyko MX-5500M / 8 Digits",2,105400,5,"END_YEAR",15000,90400
"2022-12-23",219,"BOSTON VEST DENIM JACKET DARK INDIGO - S",2,478800,NULL,NULL,NULL,NULL
"2022-12-23",76,"Deli Paper Shredder Penghancur Kertas Manual A4 Uk 4 Liter 9935",2,462000,5,"END_YEAR",15000,447000
"2022-12-23",240,"Sweater Candiez Oversize Wanita Sweatshirt Crewneck Switer Terkini - Denim - Mint, L",1,50500,5,"END_YEAR",15000,35500
"2022-12-23",252,"Jaket Motor Harian Gunung Casual Pria Musim Hujan Anti Air Tahan Angin - HITAM ABU, M",2,200000,5,"END_YEAR",15000,185000
"2022-12-23",100,"RF Wireless Presenter Laser Pointer Presentasi Remote Control 2,4 GHz",3,143664,NULL,NULL,NULL,NULL
"2022-12-23",367,"SOMETHINC HOOMAN Breathable UV Cushion Cover SPF 35 PA++++ - HOO EclairRefil",2,197500,2,"GRATIS_ONGKIR",5000,192500
"2022-12-23",37,"Cover Kulkas / Sarung Penutup Kulkas / Taplak Kulkas - Motif Minimalis - K-54",2,70000,NULL,NULL,NULL,NULL
"2022-12-23",198,"jaket rompi motor parasut - hitam, M - Hitam, M",1,39500,NULL,NULL,NULL,NULL
"2022-12-23",414,"Black Garlic 250gram Jumbo (Tunggal/Lanang)",2,160000,2,"GRATIS_ONGKIR",5000,155000
"2022-12-23",227,"CHESS OUTER CARDIGAN MSMO - Putih",2,210000,NULL,NULL,NULL,NULL
"2022-12-23",146,"Joyko Price Labeller 1 BARIS / Alat Label Harga Cetak Lebel MX-5500M",2,83980,NULL,NULL,NULL,NULL
"2022-12-23",303,"MAKE OVER Powerstay Demi-Matte Cover Cushion 15 g - N10 Marble",1,168750,5,"END_YEAR",15000,153750
"2022-12-23",148,"SAKU NFC Smart Business Card Kartu Nama Pintar Tanpa Aplikasi - EMBOSSED 1 SISI",2,260000,NULL,NULL,NULL,NULL
"2022-12-23",189,"SWEATER POLOS PRIA CREWNECK COWOK OUTWEAR FLECEE TEBAL DISTRO POLOS - BEIGE, L",1,60000,2,"GRATIS_ONGKIR",5000,55000
"2022-12-23",302,"YOU NoutriWear+ Airy Fit Loose Powder - Classic Ivory",1,65700,5,"END_YEAR",15000,50700
"2022-12-23",449,"Bio Insuleaf - Herbal Alami Atasi Kencing Manis Serta Diabetes Alami",2,390000,NULL,NULL,NULL,NULL
"2022-12-23",219,"BOSTON VEST DENIM JACKET DARK INDIGO - S",1,239400,5,"END_YEAR",15000,224400
"2022-12-23",423,"ATORVASTATIN OGB DEXA MEDICA 20 MG BOX 30 TABLET",3,83661,NULL,NULL,NULL,NULL
"2022-12-23",256,"F BRAND FASHION JAKET WINTER TEBAL WANITA MUSIM DINGIN/JAKET KOREA - moca, M",3,712500,NULL,NULL,NULL,NULL
"2022-12-23",243,"POCKET LONG COAT BLAZER KOREA/CARDIGAN WANITA SCUBA PREMIUM/NIKITA - Hitam, KANTONG DEPAN",2,199998,5,"END_YEAR",15000,184998
"2022-12-23",40,"Pompa Galon Elektrik MIYAKO AWD-200 BK - Putih",2,123000,NULL,NULL,NULL,NULL
"2022-12-23",244,"CARDIGAN PREMIUM HOT BERSHKA WANITA PREMIUM KNIT - CARDIGAN WANITA - MUSTARD",3,148500,2,"GRATIS_ONGKIR",5000,143500
"2022-12-23",227,"CHESS OUTER CARDIGAN MSMO - Putih",1,105000,2,"GRATIS_ONGKIR",5000,100000
"2022-12-23",264,"Jaket Bomber Bolak Balik Premium - ElviraBercak",2,716000,2,"GRATIS_ONGKIR",5000,711000
"2022-12-23",142,"CASH DRAWER / LACI KASIR / LACI UANG BLUEPRINT CD-BPL01 40x42x11 Cm",1,454750,NULL,NULL,NULL,NULL
"2022-12-24",203,"Vest Rompi Jas Pria Formal Kerja Kantor Premium High Quality - Hitam, XXL",1,169000,2,"GRATIS_ONGKIR",5000,164000
"2022-12-24",316,"HALOLIGHT Luminizing Stick Rollover Reaction - Roseate Glow",3,267000,5,"END_YEAR",15000,252000
"2022-12-24",197,"X Urband Absolute Jaket Varsity Waterproof Baseball Bordir A218 - NAVY, M",3,375000,5,"END_YEAR",15000,360000
"2022-12-24",383,"VENTOLIN NEBULES 2.5MG ISI 5 AMPUL",1,50000,2,"GRATIS_ONGKIR",5000,45000
"2022-12-24",279,"Blazer Wanita Terbaru Casual Bahan Linen Premium LD 100 - Grey",3,227700,5,"END_YEAR",15000,212700
"2022-12-24",190,"Vest Formal-Waistcoat Rompi Dalaman Jas Pria/Groomsmen Wedding Tuxedo - Hitam Polos, M",2,157998,2,"GRATIS_ONGKIR",5000,152998
"2022-12-24",386,"SCABIMITE CREAM 30GR",2,146000,2,"GRATIS_ONGKIR",5000,141000
"2022-12-24",235,"OUTER WANITA CARDIGAN WANITA OUTER KIYOWO MOTIF LENGAN PANJANG BALON - navy",1,30000,2,"GRATIS_ONGKIR",5000,25000
"2022-12-24",24,"Scale Kitchen Timbangan Dapur Digital SF 400 Max 10 KG Bahan Kue camry",3,91800,5,"END_YEAR",15000,76800
"2022-12-24",171,"rompi terbaru , rompi anti angin , rompi motor , rompi original - S, Hitam",2,300000,NULL,NULL,NULL,NULL
"2022-12-24",1,"mesin ro 500gpd 12step alkaline+uv ultraviolet",2,5700000,5,"END_YEAR",15000,5685000
"2022-12-24",168,"ERIGO HUNT JAKET PRIA MAT TASLAN MODIS KEREN - tosca, L",2,280000,NULL,NULL,NULL,NULL
"2022-12-24",264,"Jaket Bomber Bolak Balik Premium - ElviraBercak",3,1074000,2,"GRATIS_ONGKIR",5000,1069000
"2022-12-24",242,"Jaket Parka Wanita Lazea Muslimah Hijabers A104 - Mustard, L",2,258540,5,"END_YEAR",15000,243540
"2022-12-24",310,"FOCALLURE BLURMAX Primer keep all day base makeup FA138 - 01 Blur Max",3,156000,NULL,NULL,NULL,NULL
"2022-12-24",14,"Lalulaku Timbangan Buah Digital Scale Double Computing 40kg",2,436000,NULL,NULL,NULL,NULL
"2022-12-24",163,"COMFY JACKET PRIA ORIGINAL PREMIUM - JAKET BOOMBER COMFY UNISEX - Hitam, S",1,65000,NULL,NULL,NULL,NULL
"2022-12-24",397,"HISAMITSU - Bye Bye Fever Plester Kompres Demam BAYI | Byebye Fever",3,21000,NULL,NULL,NULL,NULL
"2022-12-24",261,"ECINOS: Oversized Blazer Set - Beige, Blazer only",2,398000,NULL,NULL,NULL,NULL
"2022-12-24",172,"JAKET PREPP STUDIO HARRINGTON JACKET BLACK - L",3,657000,2,"GRATIS_ONGKIR",5000,652000
"2022-12-24",380,"Royalmix Kapsul Kutuk Albumin Ekstrak Ikan Gabus utk Luka cepat sembuh",3,690000,NULL,NULL,NULL,NULL
"2022-12-24",146,"Joyko Price Labeller 1 BARIS / Alat Label Harga Cetak Lebel MX-5500M",3,125970,NULL,NULL,NULL,NULL
"2022-12-24",11,"Starcam Regulator Gas LPG Non-Meter SC-23S Tekanan Rendah",1,85000,5,"END_YEAR",15000,70000
"2022-12-24",83,"Pen Laser Pointer 5mw Warna Merah Beam Laser Merah Pointer Pen Pulpen",1,18400,2,"GRATIS_ONGKIR",5000,13400
"2022-12-24",272,"Jaket Parka Wanita Korea Warna Merah Maroon Size m/l, xl, xxl, xxxl - MARUN, M/L",1,88500,NULL,NULL,NULL,NULL
"2022-12-24",230,"Jas Blazer Wanita Kerja Kantor Formal Kuliah Santai Terbaru Korea - Hitam, M",3,375000,NULL,NULL,NULL,NULL
"2022-12-24",386,"SCABIMITE CREAM 30GR",2,146000,2,"GRATIS_ONGKIR",5000,141000
"2022-12-24",106,"Deli Laminator Machine/Mesin Laminating A3 A4 Panas/Dingin E1437X - A4",3,1020000,NULL,NULL,NULL,NULL
"2022-12-24",29,"alat pembuka kaleng / can opener / alat pembuka botol / bukaan kaleng",3,105000,NULL,NULL,NULL,NULL
"2022-12-24",336,"MAKE OVER Powerstay 24H Weightless Liquid Foundation 40ml - Foundation - W30 Creme Beige",2,294840,2,"GRATIS_ONGKIR",5000,289840
"2022-12-24",5,"THOME Timbangan Dapur Digital 10kg /QUALITY Kitchen Scale Kue Makanan - Black",3,254250,5,"END_YEAR",15000,239250
